,Var1_1,Var1_2,X_real,X_img,y_real,y_img
84704,0.0008824314+9.568105e-05i,0.001111059+0.0002688438i,0.0008824314,,0.001111059,0.0002688438
84705,0.001170864-2.350658e-05i,0.001390345+0.0001954443i,0.001170864,,0.001390345,0.0001954443
84721,0.004306696+8.80463e-05i,0.004436354+0.000942415i,0.004306696,,0.004436354,0.000942415
84756,0.008441417-6.163045e-05i,0.008448877+0.0005389175i,0.008441417,,0.008448877,0.0005389175
84815,-0.002352554-1.696148e-05i,-0.002317132-0.0002177326i,-0.002352554,,-0.002317132,-0.0002177326
85071,0.009495426+3.929483e-05i,0.009772223+0.0003755751i,0.009495426,,0.009772223,0.0003755751
85358,0.001437084-9.621331e-05i,0.001258522+4.364588e-05i,0.001437084,,0.001258522,
85392,0.004964122+7.734867e-06i,0.005076505+0.0008396687i,0.004964122,,0.005076505,0.0008396687
85406,-0.00104057+5.565165e-05i,-0.001299157-5.761483e-05i,-0.00104057,,-0.001299157,
85439,0.005081672-7.227669e-05i,0.005172751+0.0003536602i,0.005081672,,0.005172751,0.0003536602
85562,-0.004078545-3.162422e-05i,-0.003861244-0.0003788136i,-0.004078545,,-0.003861244,-0.0003788136
85598,0.002359806+1.147739e-06i,0.002544372+0.0005849327i,0.002359806,,0.002544372,0.0005849327
85794,0.005107286+3.95556e-06i,0.005297142+0.0006245894i,0.005107286,,0.005297142,0.0006245894
85795,0.005243539-4.988769e-05i,0.005426434+0.0006518769i,0.005243539,,0.005426434,0.0006518769
85874,0.003679683+1.373119e-05i,0.003752161+0.0005276066i,0.003679683,,0.003752161,0.0005276066
86076,0.01197758+2.351915e-05i,0.0117157-7.571012e-05i,0.01197758,,0.0117157,
86081,0.000940474+3.849622e-05i,0.0007121672+0.0002935211i,0.000940474,,0.0007121672,0.0002935211
86097,-0.00218462+2.807286e-05i,-0.002323688-0.0004775777i,-0.00218462,,-0.002323688,-0.0004775777
86112,0.001665787+7.972308e-05i,0.002010568+0.0003676832i,0.001665787,,0.002010568,0.0003676832
86274,-0.00635145-8.126581e-05i,-0.006507724-0.0010724i,-0.00635145,,-0.006507724,-0.0010724
86363,0.01249318+6.972102e-05i,0.01203109-0.0008173139i,0.01249318,,0.01203109,-0.0008173139
86467,0.004670181+1.183525e-05i,0.004744686+0.0006315936i,0.004670181,,0.004744686,0.0006315936
86537,-0.008831296+2.611894e-06i,-0.009207556-0.0004599328i,-0.008831296,,-0.009207556,-0.0004599328
86541,-0.004648846-3.026333e-05i,-0.004709669-0.0009153691i,-0.004648846,,-0.004709669,-0.0009153691
86681,-0.002110724+2.740067e-05i,-0.002092165-6.349428e-05i,-0.002110724,,-0.002092165,
86691,0.005865264+7.337658e-05i,0.005953277+0.0009739375i,0.005865264,,0.005953277,0.0009739375
86809,0.001996752-1.806603e-05i,0.001909726+0.0003344239i,0.001996752,,0.001909726,0.0003344239
86816,-0.01247951-3.135961e-05i,-0.01231368+0.0006791617i,-0.01247951,,-0.01231368,0.0006791617
87212,-0.00138206+8.871546e-05i,-0.001376627-7.242126e-06i,-0.00138206,,-0.001376627,
87258,-0.006598042+3.222469e-05i,-0.006770696-0.0009066512i,-0.006598042,,-0.006770696,-0.0009066512
87288,0.00484307+2.767239e-05i,0.004790541+0.00105333i,0.00484307,,0.004790541,0.00105333
87340,0.01391633+2.213928e-05i,0.01338152-0.001066253i,0.01391633,,0.01338152,-0.001066253
87403,-0.004650403-8.278247e-05i,-0.004646017-0.0006293354i,-0.004650403,,-0.004646017,-0.0006293354
87411,0.003818946+7.104676e-05i,0.003872215+0.0006315223i,0.003818946,,0.003872215,0.0006315223
87436,0.000607799+3.708224e-05i,0.0008206211+0.0001650582i,0.000607799,,0.0008206211,0.0001650582
87594,-0.005631757-5.795388e-06i,-0.005644294-0.000890431i,-0.005631757,,-0.005644294,-0.000890431
87596,-0.00184894-2.83863e-05i,-0.001772129-0.0004727544i,-0.00184894,,-0.001772129,-0.0004727544
87650,0.00850632+9.100419e-06i,0.008886252+0.0005089123i,0.00850632,,0.008886252,0.0005089123
87714,-0.001295454-5.431939e-07i,-0.001109886+0.0001456576i,-0.001295454,,-0.001109886,0.0001456576
87824,0.008170288+5.948357e-05i,0.00854325+0.0007970711i,0.008170288,,0.00854325,0.0007970711
87841,0.003905911+8.978602e-05i,0.004128073+0.0008321217i,0.003905911,,0.004128073,0.0008321217
88050,0.006970312-1.932168e-05i,0.007151729+0.0006698546i,0.006970312,,0.007151729,0.0006698546
88299,-0.0003642376+5.813234e-05i,-0.0006582685+0.0001256679i,-0.0003642376,,-0.0006582685,0.0001256679
88312,0.004756537+8.79881e-05i,0.004699772+0.0005752547i,0.004756537,,0.004699772,0.0005752547
88362,-0.005238291+2.923072e-05i,-0.005248598-0.0005738528i,-0.005238291,,-0.005248598,-0.0005738528
88390,0.0115768+8.091587e-05i,0.0115855-0.000223016i,0.0115768,,0.0115855,-0.000223016
88460,-0.0008575197-5.874725e-05i,-0.0006801604-0.0001222183i,-0.0008575197,,-0.0006801604,-0.0001222183
88543,-0.00317443-4.517846e-06i,-0.00327335-0.0006904692i,-0.00317443,,-0.00327335,-0.0006904692
88636,-0.004487588-9.55424e-05i,-0.004706185-0.0009059125i,-0.004487588,,-0.004706185,-0.0009059125
88803,-0.003832208+4.988792e-05i,-0.003762061-0.000524685i,-0.003832208,,-0.003762061,-0.000524685
88807,-0.004800098+1.255202e-05i,-0.004804563-0.0006208789i,-0.004800098,,-0.004804563,-0.0006208789
88854,0.008411868-2.437644e-05i,0.008505956+0.0005438739i,0.008411868,,0.008505956,0.0005438739
88914,0.00137303-8.849846e-05i,0.00153034-0.0001235987i,0.00137303,,0.00153034,-0.0001235987
88971,-0.001556998-2.103532e-05i,-0.001668411+6.605108e-05i,-0.001556998,,-0.001668411,
89035,0.005833779-2.847379e-05i,0.005797557+0.0006460544i,0.005833779,,0.005797557,0.0006460544
89101,0.004944112-4.641595e-05i,0.004897674+0.0006892224i,0.004944112,,0.004897674,0.0006892224
89222,-0.0008774748-6.669678e-05i,-0.0007365549+1.708581e-05i,-0.0008774748,,-0.0007365549,
89233,-0.00735488-4.246179e-05i,-0.007757696-0.00102438i,-0.00735488,,-0.007757696,-0.00102438
89331,0.002963414-7.745624e-05i,0.002932975+0.0005241754i,0.002963414,,0.002932975,0.0005241754
89347,0.00277073-6.996572e-05i,0.003077786+0.0005467003i,0.00277073,,0.003077786,0.0005467003
89496,0.01243852-7.896021e-05i,0.01255449-0.0006868534i,0.01243852,,0.01255449,-0.0006868534
89782,-0.002478315+1.805741e-05i,-0.00249119-0.0004219456i,-0.002478315,,-0.00249119,-0.0004219456
89800,0.004783841+5.888531e-05i,0.004820462+0.0006651526i,0.004783841,,0.004820462,0.0006651526
89840,0.000386326+5.510636e-06i,0.0002474912+1.268545e-05i,0.000386326,,0.0002474912,
89935,-0.009442091-4.176516e-06i,-0.009566835-0.0003815549i,-0.009442091,,-0.009566835,-0.0003815549
90045,0.003972144+4.353002e-06i,0.004109025+0.0005652394i,0.003972144,,0.004109025,0.0005652394
90160,-0.003817939+4.755007e-05i,-0.00361841-0.000387088i,-0.003817939,,-0.00361841,-0.000387088
90277,-0.005743572-4.307309e-05i,-0.005794217-0.0006039655i,-0.005743572,,-0.005794217,-0.0006039655
90290,-0.002952654-6.007333e-05i,-0.002987031-0.0003964356i,-0.002952654,,-0.002987031,-0.0003964356
90363,0.001157012-7.542269e-05i,0.001056055-0.0001534495i,0.001157012,,0.001056055,-0.0001534495
90774,0.006261408+6.012188e-05i,0.006359662+0.001014364i,0.006261408,,0.006359662,0.001014364
90776,0.005850047+1.401722e-05i,0.005919715+0.0009309092i,0.005850047,,0.005919715,0.0009309092
90780,0.001356556+5.898392e-05i,0.001311011+0.0003703607i,0.001356556,,0.001311011,0.0003703607
90957,-0.003259934+8.368329e-05i,-0.00306882-0.000655677i,-0.003259934,,-0.00306882,-0.000655677
90984,0.001016952-4.887814e-06i,0.0007572551-0.0001579012i,0.001016952,,0.0007572551,-0.0001579012
90991,0.001447071+1.760339e-05i,0.001601487+0.000456227i,0.001447071,,0.001601487,0.000456227
91070,-0.00314472-6.959157e-05i,-0.003406644-0.0004279266i,-0.00314472,,-0.003406644,-0.0004279266
91340,-0.005499342-6.835884e-05i,-0.005488223-0.0008035105i,-0.005499342,,-0.005488223,-0.0008035105
91344,-0.004247188-7.001264e-05i,-0.004251168-0.0007211162i,-0.004247188,,-0.004251168,-0.0007211162
91407,-0.002883238-8.257967e-05i,-0.002804686-0.0005192923i,-0.002883238,,-0.002804686,-0.0005192923
91410,-0.0001505313+4.04485e-05i,-8.007545e-05-2.689094e-05i,-0.0001505313,,-8.007545,
91991,0.0008799313-3.446126e-05i,0.000936104+3.23284e-05i,0.0008799313,,0.000936104,
92098,0.004513253-5.688402e-06i,0.004899058+0.0006988467i,0.004513253,,0.004899058,0.0006988467
92144,0.003796467+3.637391e-05i,0.004061275+0.0005980133i,0.003796467,,0.004061275,0.0005980133
92232,-0.003661006+7.969141e-05i,-0.003777753-0.0005714228i,-0.003661006,,-0.003777753,-0.0005714228
92250,0.00190184+2.492219e-05i,0.001971291+6.242459e-05i,0.00190184,,0.001971291,
92418,-0.001938944+4.160125e-05i,-0.001864496+4.339006e-05i,-0.001938944,,-0.001864496,
92419,-0.003902423+7.789931e-05i,-0.003926477-0.0002197551i,-0.003902423,,-0.003926477,-0.0002197551
92585,-0.002461833+5.19068e-05i,-0.002411205-0.000753604i,-0.002461833,,-0.002411205,-0.000753604
92684,-0.006698321-1.542037e-05i,-0.006870016-0.0009895328i,-0.006698321,,-0.006870016,-0.0009895328
92737,-0.006093158-6.73905e-05i,-0.006224914-0.000932274i,-0.006093158,,-0.006224914,-0.000932274
92801,0.004496926+1.585652e-05i,0.004742863+0.0003953982i,0.004496926,,0.004742863,0.0003953982
92885,0.0002883021+9.891612e-05i,0.0004738156+1.499324e-06i,0.0002883021,,0.0004738156,
92903,0.001229261+8.347572e-05i,0.001188439+0.0001393468i,0.001229261,,0.001188439,0.0001393468
92908,-0.001364376+5.279051e-05i,-0.001378997-0.0001058238i,-0.001364376,,-0.001378997,-0.0001058238
93005,-0.001221869-5.44202e-05i,-0.001311871-0.000403081i,-0.001221869,,-0.001311871,-0.000403081
93244,0.008630384+4.05251e-05i,0.008651912+0.000826235i,0.008630384,,0.008651912,0.000826235
93245,0.008061326+8.22905e-05i,0.00806034+0.0009530667i,0.008061326,,0.00806034,0.0009530667
93247,0.007604794+8.19363e-05i,0.007590377+0.001028368i,0.007604794,,0.007590377,0.001028368
93289,-4.377868e-05-3.329339e-05i,-4.073053e-05-0.0003287519i,-4.377868,,-4.073053,-0.0003287519
93293,0.003830829-4.589278e-05i,0.004074196+0.0003778038i,0.003830829,,0.004074196,0.0003778038
93321,0.006088319-6.117357e-05i,0.005990945+0.0006811119i,0.006088319,,0.005990945,0.0006811119
93331,0.006179153-8.997542e-05i,0.006533626+0.0006554i,0.006179153,,0.006533626,0.0006554
93340,-0.01453151-1.030648e-05i,-0.014308+0.001292088i,-0.01453151,,-0.014308,0.001292088
93364,0.005298089+6.914965e-05i,0.005455294+0.0005503698i,0.005298089,,0.005455294,0.0005503698
93377,0.00371973+5.486002e-05i,0.003501977+0.0007241285i,0.00371973,,0.003501977,0.0007241285
93380,-0.001657301-5.463389e-05i,-0.001737451-9.024323e-05i,-0.001657301,,-0.001737451,
93434,0.006569699+7.696543e-05i,0.006980631+0.0007619925i,0.006569699,,0.006980631,0.0007619925
93447,0.003498371+4.834554e-05i,0.003968589+0.0005572736i,0.003498371,,0.003968589,0.0005572736
93485,-0.0006303985-2.124766e-05i,-0.0006693216-0.0002858034i,-0.0006303985,,-0.0006693216,-0.0002858034
93753,-0.00797255-6.282143e-05i,-0.008298406-0.0005943879i,-0.00797255,,-0.008298406,-0.0005943879
93862,0.01335489+5.488517e-05i,0.01292479-0.001054251i,0.01335489,,0.01292479,-0.001054251
94114,-0.00299488-6.38268e-05i,-0.002953527-0.0006011455i,-0.00299488,,-0.002953527,-0.0006011455
94136,-0.005192232+5.262718e-05i,-0.005418542-0.00082113i,-0.005192232,,-0.005418542,-0.00082113
94166,-0.005775259-3.457954e-05i,-0.006099297-0.000796986i,-0.005775259,,-0.006099297,-0.000796986
94344,0.0116846-4.880875e-05i,0.01156277-0.0003386392i,0.0116846,,0.01156277,-0.0003386392
94345,0.00949651-9.286124e-05i,0.009608305+0.0003917037i,0.00949651,,0.009608305,0.0003917037
94438,-0.001622064+7.559691e-05i,-0.001789902-0.0001302195i,-0.001622064,,-0.001789902,-0.0001302195
94442,-0.007949992+7.969292e-05i,-0.008159144-0.0006065181i,-0.007949992,,-0.008159144,-0.0006065181
94444,-0.006904701+7.918867e-05i,-0.007114007-0.0007466542i,-0.006904701,,-0.007114007,-0.0007466542
94445,-0.004641321-7.394585e-05i,-0.004714036-0.0008784889i,-0.004641321,,-0.004714036,-0.0008784889
94469,0.02101288-5.951454e-05i,0.02099709-0.001097306i,0.02101288,,0.02099709,-0.001097306
94523,-0.01015563-5.545246e-05i,-0.01060246-0.0003868432i,-0.01015563,,-0.01060246,-0.0003868432
94589,0.001524644+1.071882e-05i,0.001513532+0.0001240303i,0.001524644,,0.001513532,0.0001240303
94616,-0.01098937+4.183268e-06i,-0.01106579-0.0001476582i,-0.01098937,,-0.01106579,-0.0001476582
94617,-0.007881515+7.829303e-05i,-0.008033806-0.001008877i,-0.007881515,,-0.008033806,-0.001008877
94648,0.0003673645+5.033321e-05i,0.0004764956+0.0001654493i,0.0003673645,,0.0004764956,0.0001654493
94758,0.001180995-1.44518e-06i,0.001407685+0.0004385186i,0.001180995,,0.001407685,0.0004385186
94759,-0.0008791895+7.835915e-05i,-0.0007739712+0.0003156665i,-0.0008791895,,-0.0007739712,0.0003156665
94862,-0.0009999387+8.685864e-05i,-0.0009601489+4.486898e-05i,-0.0009999387,,-0.0009601489,
94891,0.01396274-3.082631e-05i,0.01337211-0.0009676515i,0.01396274,,0.01337211,-0.0009676515
95022,-0.004438555-4.48525e-06i,-0.004875788-0.0004968815i,-0.004438555,,-0.004875788,-0.0004968815
95327,0.0009895458+9.202911e-05i,0.0009785147+3.77213e-05i,0.0009895458,,0.0009785147,
95378,0.0006240925+1.12562e-05i,0.0004452911-0.0001944727i,0.0006240925,,0.0004452911,-0.0001944727
95392,-0.01142051-3.517675e-05i,-0.01149308-4.7591e-06i,-0.01142051,,-0.01149308,
95406,0.001010462+7.099961e-05i,0.0007201982+0.0001541894i,0.001010462,,0.0007201982,0.0001541894
95411,0.003773241+2.487144e-05i,0.003833861+0.0004540222i,0.003773241,,0.003833861,0.0004540222
95430,0.001513897+3.143353e-05i,0.001394264+0.0003362667i,0.001513897,,0.001394264,0.0003362667
95640,-0.004699507+5.688937e-05i,-0.004600203-0.0008149599i,-0.004699507,,-0.004600203,-0.0008149599
95673,-0.0001865951-7.797987e-05i,0.0002040706-4.037025e-05i,-0.0001865951,,0.0002040706,
95717,-6.395858e-06+3.540376e-05i,0.0001185273-2.512637e-05i,-6.395858,,0.0001185273,
95789,-0.005844497+3.0722e-06i,-0.00589761-0.0005704631i,-0.005844497,,-0.00589761,-0.0005704631
95892,-0.01203139+3.27439e-05i,-0.01209736+0.00068447i,-0.01203139,,-0.01209736,0.00068447
95899,0.007037657+7.813569e-05i,0.007370339+0.0005336552i,0.007037657,,0.007370339,0.0005336552
95976,-0.003934354-6.930251e-05i,-0.004380376-0.0004234967i,-0.003934354,,-0.004380376,-0.0004234967
96012,-0.004390413-1.563411e-05i,-0.004451095-0.0008458538i,-0.004390413,,-0.004451095,-0.0008458538
96030,-0.002076241+2.035126e-05i,-0.002156257-0.0001581331i,-0.002076241,,-0.002156257,-0.0001581331
96303,0.006994757+1.450488e-05i,0.006939832+0.0006631947i,0.006994757,,0.006939832,0.0006631947
96515,-0.009110046+4.983111e-05i,-0.009287171-0.0002925384i,-0.009110046,,-0.009287171,-0.0002925384
96570,0.0001433592-9.821495e-05i,0.0002398455-0.0001316375i,0.0001433592,,0.0002398455,-0.0001316375
96602,0.001831858-7.819175e-05i,0.001785512+0.0003222205i,0.001831858,,0.001785512,0.0003222205
96618,-0.001395526+3.758585e-05i,-0.001129898+9.317501e-05i,-0.001395526,,-0.001129898,
96626,0.008380428+4.323665e-07i,0.008434239+0.000568763i,0.008380428,,0.008434239,0.000568763
96719,0.005250348+7.499848e-05i,0.005175693+0.0006970648i,0.005250348,,0.005175693,0.0006970648
96761,-0.002629145+2.136314e-05i,-0.002210554-7.344974e-05i,-0.002629145,,-0.002210554,
96767,-0.01413237-6.161351e-05i,-0.01381475+0.0006768951i,-0.01413237,,-0.01381475,0.0006768951
96778,-0.00345769-6.157067e-05i,-0.003498013-0.0002374834i,-0.00345769,,-0.003498013,-0.0002374834
96784,0.005805016-5.686586e-05i,0.006023558+0.0005352788i,0.005805016,,0.006023558,0.0005352788
97040,0.001099893-8.35337e-05i,0.001097365+0.0001774953i,0.001099893,,0.001097365,0.0001774953
97275,0.01369352-4.708045e-05i,0.01320446-0.001029503i,0.01369352,,0.01320446,-0.001029503
97349,-0.002492521-8.31174e-05i,-0.002698976-0.0005958659i,-0.002492521,,-0.002698976,-0.0005958659
97517,0.001727107-7.709046e-05i,0.001706588-2.610616e-05i,0.001727107,,0.001706588,
97603,0.006701286-6.059906e-05i,0.00702917+0.0004557055i,0.006701286,,0.00702917,0.0004557055
97614,0.01145453-6.044144e-05i,0.01111133-0.0001485579i,0.01145453,,0.01111133,-0.0001485579
97650,-0.005062507-5.273556e-06i,-0.005031164-0.0008352449i,-0.005062507,,-0.005031164,-0.0008352449
97752,0.005550561+2.273289e-05i,0.005620455+0.0004631001i,0.005550561,,0.005620455,0.0004631001
97806,0.006602933+3.839983e-05i,0.006903627+0.0008073128i,0.006602933,,0.006903627,0.0008073128
97833,0.002917198+8.435454e-05i,0.002853148+0.0003052729i,0.002917198,,0.002853148,0.0003052729
97872,0.009644119-3.327103e-05i,0.009713374+0.0001801047i,0.009644119,,0.009713374,0.0001801047
97891,-0.01431987-5.035591e-05i,-0.01369074+0.001123621i,-0.01431987,,-0.01369074,0.001123621
98091,-0.001664023+9.564555e-05i,-0.001589615-0.0001714211i,-0.001664023,,-0.001589615,-0.0001714211
98280,-0.007232117+3.520353e-05i,-0.00777515-0.0006187244i,-0.007232117,,-0.00777515,-0.0006187244
98322,-0.002293133+3.78543e-05i,-0.002485713-0.0002873955i,-0.002293133,,-0.002485713,-0.0002873955
98389,-0.001307259-4.843273e-05i,-0.001534279-6.65991e-05i,-0.001307259,,-0.001534279,
98472,0.0002707469+8.639821e-05i,4.161277e-05+3.236932e-05i,0.0002707469,,4.161277,
98553,0.006918827+4.41866e-06i,0.007264149+0.0007931787i,0.006918827,,0.007264149,0.0007931787
98614,-0.01014193-8.243904e-05i,-0.01013643-0.0001041232i,-0.01014193,,-0.01013643,-0.0001041232
98663,-0.003431354+3.187452e-05i,-0.003500946-0.0007880674i,-0.003431354,,-0.003500946,-0.0007880674
98761,0.01047578+6.535696e-05i,0.01052979+0.0003920914i,0.01047578,,0.01052979,0.0003920914
98830,-0.01139713-4.742946e-05i,-0.01113129+0.0002867997i,-0.01139713,,-0.01113129,0.0002867997
98990,0.0002767949+4.546763e-05i,0.0003395111+0.0004532525i,0.0002767949,,0.0003395111,0.0004532525
98995,-0.00623503-9.471527e-05i,-0.006449847-0.0008222327i,-0.00623503,,-0.006449847,-0.0008222327
99010,-0.003653159+1.010555e-05i,-0.00396562-0.0004905193i,-0.003653159,,-0.00396562,-0.0004905193
99026,0.009052856+1.41483e-05i,0.009081735+0.0007583934i,0.009052856,,0.009081735,0.0007583934
99049,0.004091013-1.8235e-05i,0.004343868+0.0006234859i,0.004091013,,0.004343868,0.0006234859
99059,0.002641458+5.565514e-05i,0.002495627+0.0002412856i,0.002641458,,0.002495627,0.0002412856
99233,-0.009585835-3.902288e-05i,-0.009736604-0.0007519061i,-0.009585835,,-0.009736604,-0.0007519061
99352,-0.004416281-2.737157e-06i,-0.004521179-0.0008146425i,-0.004416281,,-0.004521179,-0.0008146425
99379,-0.008638394+2.695713e-06i,-0.008887249-0.0004802766i,-0.008638394,,-0.008887249,-0.0004802766
99400,-0.005025231-7.167831e-05i,-0.004826569-0.0006935017i,-0.005025231,,-0.004826569,-0.0006935017
99537,-0.004315394+1.574261e-05i,-0.004518706-0.0007786899i,-0.004315394,,-0.004518706,-0.0007786899
99551,0.0009074544-4.162057e-05i,0.000904488+0.0001544603i,0.0009074544,,0.000904488,0.0001544603
99558,-0.003000537-1.683692e-05i,-0.00305379-0.0003075771i,-0.003000537,,-0.00305379,-0.0003075771
99696,-0.0004345183+2.805959e-05i,-0.0004618105-4.975681e-05i,-0.0004345183,,-0.0004618105,
99699,0.004845856+2.188236e-05i,0.004810479+0.0006190554i,0.004845856,,0.004810479,0.0006190554
100036,-0.001267991-5.513662e-05i,-0.001140963-0.0003423851i,-0.001267991,,-0.001140963,-0.0003423851
100050,0.003842066+7.223437e-05i,0.00388846+0.00029032i,0.003842066,,0.00388846,0.00029032
100086,0.0005125881-3.42119e-05i,0.0003457075-0.0002410895i,0.0005125881,,0.0003457075,-0.0002410895
100223,-0.001485414-2.921652e-05i,-0.001712926-0.0002815828i,-0.001485414,,-0.001712926,-0.0002815828
100242,-0.01384319+9.158626e-05i,-0.01321498+0.0008788102i,-0.01384319,,-0.01321498,0.0008788102
100405,-0.00202898+2.249004e-05i,-0.001936876-0.0003758976i,-0.00202898,,-0.001936876,-0.0003758976
100935,-0.00483064-1.154898e-05i,-0.004942586-0.0007954028i,-0.00483064,,-0.004942586,-0.0007954028
100946,0.004667132+1.885276e-05i,0.004601367+0.000752176i,0.004667132,,0.004601367,0.000752176
101261,-0.006484272-3.923452e-05i,-0.006591455-0.0007392231i,-0.006484272,,-0.006591455,-0.0007392231
101462,0.01767647-5.731988e-05i,0.01703833-0.001565043i,0.01767647,,0.01703833,-0.001565043
101489,0.01658762-2.66917e-05i,0.01603935-0.001044493i,0.01658762,,0.01603935,-0.001044493
101577,-0.004927102+4.888466e-05i,-0.004973114-0.0009801567i,-0.004927102,,-0.004973114,-0.0009801567
101604,-0.01360506+9.558164e-05i,-0.01336404+0.0003700876i,-0.01360506,,-0.01336404,0.0003700876
101633,0.004681211-2.497295e-05i,0.004689781+0.0005151959i,0.004681211,,0.004689781,0.0005151959
101656,0.005002533+7.200707e-05i,0.004917385+0.001213534i,0.005002533,,0.004917385,0.001213534
101680,0.009989856-1.185178e-05i,0.00988283+0.0001351779i,0.009989856,,0.00988283,0.0001351779
101755,0.01223272+4.368462e-05i,0.01233392-0.0005402557i,0.01223272,,0.01233392,-0.0005402557
101776,-0.003495242-3.265333e-05i,-0.003785634-0.0007154996i,-0.003495242,,-0.003785634,-0.0007154996
101997,-0.004896275-5.784002e-05i,-0.004791205-0.0008662359i,-0.004896275,,-0.004791205,-0.0008662359
102037,0.004359766+4.362664e-05i,0.004455689+0.0005957253i,0.004359766,,0.004455689,0.0005957253
102141,0.00641204+9.233993e-05i,0.006690508+0.0009126944i,0.00641204,,0.006690508,0.0009126944
102194,-0.002092046-5.848974e-05i,-0.002008947-0.0004186485i,-0.002092046,,-0.002008947,-0.0004186485
102251,0.008790366-3.882253e-05i,0.009318896+0.0005949988i,0.008790366,,0.009318896,0.0005949988
102416,6.254506e-05+6.244774e-05i,0.0001374909+7.521244e-05i,6.254506,,0.0001374909,
102524,-0.00341255+5.723216e-05i,-0.003255586-0.0003383765i,-0.00341255,,-0.003255586,-0.0003383765
102548,0.01082948-1.471501e-05i,0.01091271+0.0002416029i,0.01082948,,0.01091271,0.0002416029
102757,-0.002802942-8.72165e-05i,-0.002603277-0.0002424383i,-0.002802942,,-0.002603277,-0.0002424383
102950,0.004960441+5.899579e-06i,0.005251198+0.0006190615i,0.004960441,,0.005251198,0.0006190615
102957,-0.002939799+3.079418e-06i,-0.003153261-0.0003121217i,-0.002939799,,-0.003153261,-0.0003121217
103001,-0.0003408588-4.097796e-05i,-8.971084e-05-6.794624e-05i,-0.0003408588,,-8.971084,
103055,-0.005855488-7.972214e-05i,-0.005741181-0.000664849i,-0.005855488,,-0.005741181,-0.000664849
103121,-0.001631869+9.475485e-05i,-0.001805435+3.334406e-05i,-0.001631869,,-0.001805435,
103422,0.004314566-6.762636e-05i,0.004326296+0.0006265963i,0.004314566,,0.004326296,0.0006265963
103493,0.003105423+9.16149e-05i,0.003155472+0.0004611943i,0.003105423,,0.003155472,0.0004611943
103559,-0.005112145+2.733828e-05i,-0.005294616-0.0004111094i,-0.005112145,,-0.005294616,-0.0004111094
103560,-0.007354608+4.447019e-05i,-0.007619567-0.0005425705i,-0.007354608,,-0.007619567,-0.0005425705
103573,-0.0002978886+8.08831e-05i,-0.0004452285+0.000261908i,-0.0002978886,,-0.0004452285,0.000261908
103597,-0.005085223-2.428063e-05i,-0.005016688-0.0008627704i,-0.005085223,,-0.005016688,-0.0008627704
103619,-0.01761321+4.079577e-05i,-0.01690672+0.001267592i,-0.01761321,,-0.01690672,0.001267592
103669,0.01151941-5.061133e-05i,0.01162214-0.0004972578i,0.01151941,,0.01162214,-0.0004972578
103680,-0.008627415-6.756093e-05i,-0.008906267-0.000744127i,-0.008627415,,-0.008906267,-0.000744127
103683,-0.003529003-5.583395e-05i,-0.003501671-0.0008663171i,-0.003529003,,-0.003501671,-0.0008663171
103752,-0.008213161-5.468633e-05i,-0.008421159-0.0008161106i,-0.008213161,,-0.008421159,-0.0008161106
103780,-0.0103592+8.212239e-05i,-0.01045299-0.0002257677i,-0.0103592,,-0.01045299,-0.0002257677
103861,0.01569992+2.26181e-05i,0.01506682-0.001630489i,0.01569992,,0.01506682,-0.001630489
103877,-0.001076455-1.487241e-05i,-0.001227279-2.21763e-05i,-0.001076455,,-0.001227279,
103933,-0.00702216+7.841038e-05i,-0.007175431-0.0009513703i,-0.00702216,,-0.007175431,-0.0009513703
103969,0.006432669-2.187863e-05i,0.006500966+0.0009813599i,0.006432669,,0.006500966,0.0009813599
104003,-0.00221506+3.868225e-05i,-0.002085697+5.781215e-05i,-0.00221506,,-0.002085697,
104092,0.007324775+1.817127e-06i,0.007353168+0.0007736047i,0.007324775,,0.007353168,0.0007736047
104155,0.00267092+1.708558e-05i,0.002464302+0.0001325584i,0.00267092,,0.002464302,0.0001325584
104244,0.002984141+5.80129e-05i,0.003101975+0.0005970738i,0.002984141,,0.003101975,0.0005970738
104396,0.002079405+6.554287e-05i,0.002455972+0.0004112713i,0.002079405,,0.002455972,0.0004112713
104412,-0.006615238+6.444543e-05i,-0.006795174-0.0008021744i,-0.006615238,,-0.006795174,-0.0008021744
104486,6.702263e-06+6.833149e-05i,-0.0001567776+0.0002552368i,6.702263,,-0.0001567776,0.0002552368
104534,0.002346636-3.542285e-06i,0.002400733+0.0002415698i,0.002346636,,0.002400733,0.0002415698
104784,0.003507614-3.602635e-05i,0.00342409+0.0001457898i,0.003507614,,0.00342409,0.0001457898
104838,-0.004346415-5.799695e-06i,-0.004681147-0.0007381542i,-0.004346415,,-0.004681147,-0.0007381542
104862,-0.01387561-8.781446e-05i,-0.0132758+0.0009189693i,-0.01387561,,-0.0132758,0.0009189693
105032,-0.009999441+1.625193e-05i,-0.009788286-0.0002945051i,-0.009999441,,-0.009788286,-0.0002945051
105071,-0.001125048-4.006084e-06i,-0.001045005-9.482592e-05i,-0.001125048,,-0.001045005,
105108,-0.0007994618+3.283285e-05i,-0.0005463976-3.595831e-05i,-0.0007994618,,-0.0005463976,
105162,0.004759757+7.26087e-05i,0.004925705+0.0007358973i,0.004759757,,0.004925705,0.0007358973
